salaryID,yearsatcompany,totalyearlycompensation,basesalary,stockgrantvalue,bonus
45384,3,150000,140000,0,10000
45385,2,180000,86000,94000,0
45386,1,147000,115000,20000,12000
45387,3,149000,136000,0,13000
45388,1,200000,150000,20000,30000
45389,2,148000,148000,0,0
45390,2,427000,205000,160000,62000
45391,0,118000,105000,12000,1000
45392,0,561000,238000,275000,48000
45393,2,688000,250000,375000,63000
45394,1,206000,170000,2000,34000
45395,2,119000,94000,25000,0
45396,0,113000,82000,22000,10000
45397,6,350000,198000,113000,35000
45398,0,175000,148000,0,28000
45399,2,205000,145000,60000,0
45400,3,118000,90000,28000,0
45401,0,269000,137000,132000,0
45402,0,284000,175000,61000,48000
45403,1,110000,100000,5000,5000
45404,7,145000,130000,10000,5000
45405,21,415000,225000,125000,65000
45406,1,165000,150000,0,15000
45407,0,227000,139000,60000,28000
45408,2,270000,140000,90000,40000
45409,15,446000,228000,148000,70000
45410,3,241000,184000,25000,32000
45411,12,840000,270000,500000,70000
45412,3,152000,112000,40000,5000
45413,0,431000,200000,181000,50000
45414,0,418000,212000,175000,31000
45415,4,310000,180000,95000,35000
45416,0,112000,62000,38000,9000
45417,0,98000,88000,0,10000
45418,6,202000,175000,15000,12000
45419,1,100000,92000,0,8000
45420,0,290000,160000,68000,60000
45421,2,205000,138000,45000,22000
45422,1,173000,168000,0,5000
45423,0,184000,135000,39000,10000
45424,0,99000,83000,8000,8000
45425,8,213000,150000,28000,35000
45426,1,110000,110000,0,0
45427,3,310000,179000,100000,30000
45428,0,150000,145000,0,5000
45429,5,161000,146000,8000,7000
45430,0,190000,145000,30000,15000
45431,4,82000,64000,14000,3000
45432,2,550000,205000,300000,40000
45433,5,360000,185000,145000,25000
45434,5,430000,200000,200000,30000
45435,0,460000,185000,150000,125000
45436,7,230000,180000,15000,35000
45437,5,372000,193000,142000,37000
45438,1,139000,126000,0,13000
45439,2,125000,115000,0,10000
45440,2,155000,120000,20000,10000
45441,0,105000,95000,10000,0
45442,2,250000,200000,50000,0
45443,1,179000,126000,40000,13000
45444,0,287000,170000,100000,17000
45445,8,500000,200000,250000,50000
45446,0,200000,150000,25000,20000
45447,7,600000,230000,324000,46000
45448,0,220000,190000,0,30000
45449,4,375000,185000,160000,30000
45450,2,265000,146000,97000,22000
45451,12,195000,148000,26000,21000
45452,0,188000,145000,25000,18000
45453,7,103000,60000,33000,10000
45454,2,50000,37000,0,13000
45455,2,140000,100000,40000,0
45456,4,222000,162000,60000,0
45457,1,25000,25000,0,0
45458,3,690000,345000,245000,100000
45459,2,474000,230000,212000,32000
45460,7,57000,35000,10000,12000
45461,1,184000,121000,30000,33000
45462,3,420000,220000,156000,44000
45463,20,129000,129000,0,0
45464,3,133000,101000,12000,20000
45465,3,120000,101000,13000,5000
45466,7,164000,143000,0,21000
45467,1,125000,115000,0,10000
45468,6,190000,160000,0,30000
45469,0,113000,89000,24000,0
45470,1,185000,140000,45000,0
45471,1,111000,100000,8000,0
45472,3,105000,80000,25000,0
45473,0,112000,112000,0,0
45474,0,172000,135000,20000,17000
45475,2,229000,147000,67000,15000
45476,5,87000,87000,0,0
45477,2,424000,220000,180000,24000
45478,0,437000,205000,175000,57000
45479,3,187000,115000,60000,12000
45480,0,125000,110000,0,15000
45481,0,171000,130000,23000,18000
45482,2,193000,146000,32000,15000
45483,1,188000,138000,30000,20000
45484,0,650000,290000,260000,100000
45485,2,149000,149000,0,0
45486,1,98000,93000,0,5000
45487,3,19000,17000,0,2000
45488,3,231000,163000,40000,28000
45489,0,135000,102000,33000,5000
45490,9,107000,107000,0,4000
45491,0,383000,198000,155000,30000
45492,3,218000,138000,50000,30000
45493,2,545000,295000,120000,130000
45494,1,360000,277000,0,83000
45495,0,15000,14000,0,1000
45496,2,141000,113000,12000,15000
45497,3,109000,84000,25000,0
45498,5,96000,96000,0,0
45499,4,155000,140000,0,15000
45500,3,82000,82000,0,0
45501,2,170000,135000,25000,10000
45502,5,193000,160000,15000,18000
45503,2,127000,102000,10000,15000
45504,1,90000,81000,0,8000
45505,10,231000,175000,20000,36000
45506,3,800000,280000,420000,100000
45507,2,256000,158000,74000,24000
45508,4,324000,170000,120000,34000
45509,2,189000,140000,35000,14000
45510,9,405000,212000,147000,47000
45511,9,99000,90000,0,9000
45512,2,125000,125000,0,2000
45513,0,89000,80000,0,9000
45514,0,218000,158000,0,60000
45515,1,105000,95000,3000,8000
45516,3,184000,160000,0,24000
45517,0,152000,116000,22000,14000
45518,1,140000,100000,40000,0
45519,1,395000,205000,155000,33000
45520,2,153000,131000,7000,15000
45521,2,71000,71000,0,0
45522,4,121000,121000,0,0
45523,3,230000,230000,0,0
45524,0,276000,159000,101000,16000
45525,1,120000,110000,0,10000
45526,2,165000,130000,25000,15000
45527,1,552000,230000,270000,52000
45528,2,234000,154000,52000,28000
45529,2,151000,125000,14000,13000
45530,1,385000,250000,100000,35000
45531,10,227000,169000,34000,25000
45532,0,109000,99000,0,10000
45533,2,160000,120000,10000,30000
45534,9,315000,158000,120000,37000
45535,6,290000,240000,10000,40000
45536,2,170000,135000,15000,20000
45537,0,341000,220000,88000,33000
45538,0,149000,104000,38000,8000
45539,0,148000,105000,18000,25000
45540,2,438000,185000,225000,28000
45541,10,200000,105000,35000,60000
45542,0,380000,200000,150000,30000
45543,1,162000,123000,15000,24000
45544,0,117000,110000,0,7000
45545,2,206000,185000,15000,6000
45546,0,172000,135000,19000,18000
45547,0,171000,119000,40000,12000
45548,5,165000,165000,0,0
45549,18,380000,160000,220000,0
45550,1,68000,49000,11000,8000
45551,0,54000,54000,0,0
45552,0,179000,121000,40000,18000
45553,3,150000,120000,17000,15000
45554,0,172000,111000,30000,32000
45555,3,81000,76000,5000,0
45556,15,424000,217000,160000,47000
45557,2,115000,100000,0,15000
45558,15,300000,210000,45000,45000
45559,9,300000,191000,50000,59000
45560,3,160000,157000,0,4000
45561,0,10000,10000,0,0
45562,17,450000,225000,150000,75000
45563,1,40000,23000,13000,4000
45564,2,163000,115000,36000,12000
45565,1,305000,155000,100000,50000
45566,2,94000,86000,0,8000
45567,10,188000,180000,6000,2000
45568,0,270000,170000,75000,25000
45569,0,122000,105000,7000,11000
45570,3,230000,159000,40000,32000
45571,6,282000,149000,106000,22000
45572,7,220000,175000,20000,25000
45573,2,279000,163000,100000,16000
45574,0,850000,250000,550000,50000
45575,5,323000,184000,103000,36000
45576,0,700000,300000,330000,70000
45577,3,144000,129000,10000,5000
45578,0,199000,155000,25000,19000
45579,3,386000,230000,156000,0
45580,0,179000,140000,25000,14000
45581,0,215000,180000,0,35000
45582,0,179000,140000,25000,14000
45583,3,229000,164000,40000,25000
45584,0,375000,200000,165000,10000
45585,1,750000,250000,450000,50000
45586,1,245000,190000,45000,10000
45587,3,135000,116000,5000,15000
45588,0,170000,110000,33000,25000
45589,4,131000,131000,0,0
45590,1,243000,172000,45000,26000
45591,2,121000,93000,20000,10000
45592,3,265000,165000,90000,8000
45593,3,280000,156000,78000,46000
45594,0,160000,140000,20000,0
45595,4,200000,170000,30000,0
45596,1,130000,98000,20000,10000
45597,5,470000,240000,200000,30000
45598,1,170000,145000,25000,0
45599,0,180000,138000,4000,38000
45600,1,126000,108000,8000,10000
45601,6,144000,120000,0,24000
45602,5,630000,600000,30000,0
45603,0,250000,150000,0,100000
45604,3,152000,120000,20000,12000
45605,2,259000,211000,0,48000
45606,5,145000,145000,0,1000
45607,0,85000,75000,0,10000
45608,10,100000,100000,0,0
45609,0,270000,198000,36000,36000
45610,2,230000,190000,10000,30000
45611,25,250000,175000,25000,50000
45612,2,234000,168000,40000,26000
45613,1,165000,145000,0,20000
45614,1,265000,165000,100000,0
45615,0,180000,123000,40000,20000
45616,7,1250000,270000,910000,70000
45617,10,192000,139000,15000,38000
45618,3,115000,99000,5000,10000
45619,2,170000,136000,35000,0
45620,3,180000,130000,0,50000
45621,1,156000,127000,10000,19000
45622,2,216000,157000,47000,16000
45623,10,68000,45000,16000,7000
45624,5,192000,152000,20000,20000
45625,0,152000,111000,30000,11000
45626,0,37000,37000,0,0
45627,2,100000,90000,5000,10000
45628,7,115000,105000,0,10000
45629,7,240000,193000,0,45000
45630,9,157000,129000,10000,18000
45631,14,264000,187000,40000,37000
45632,0,149000,94000,30000,25000
45633,10,415000,255000,100000,60000
45634,1,152000,93000,45000,14000
45635,0,129000,100000,17000,12000
45636,6,165000,125000,40000,0
45637,14,202000,155000,21000,26000
45638,8,100000,95000,0,0
45639,1,166000,134000,19000,13000
45640,9,157000,157000,0,0
45641,2,355000,195000,160000,0
45642,3,285000,150000,120000,15000
45643,9,693000,693000,0,0
45644,0,287000,170000,100000,17000
45645,0,235000,150000,70000,15000
45646,4,120000,114000,6000,0
45647,1,112000,97000,15000,0
45648,0,75000,75000,0,0
45649,3,76000,76000,0,0
45650,2,85000,80000,0,5000
45651,4,92000,92000,0,0
45652,0,130000,100000,17000,13000
45653,6,653000,232000,375000,46000
45654,4,184000,139000,28000,17000
45655,3,300000,175000,100000,25000
45656,2,290000,150000,120000,18000
45657,6,161000,161000,0,0
45658,0,290000,195000,65000,29000
45659,19,170000,160000,0,10000
45660,8,380000,160000,220000,0
45661,5,682000,650000,32000,0
45662,2,120000,100000,20000,0
45663,5,340000,160000,180000,0
45664,0,103000,79000,3000,20000
45665,3,420000,200000,220000,0
45666,1,120000,120000,0,0
45667,1,73000,68000,5000,1000
45668,1,360000,175000,160000,25000
45669,0,180000,125000,25000,30000
45670,5,212000,152000,60000,0
45671,1,408000,220000,132000,55000
45672,3,163000,78000,71000,14000
45673,0,79000,45000,27000,7000
45674,0,149000,112000,22000,15000
45675,5,21000,19000,0,3000
45676,3,204000,140000,50000,14000
45677,2,93000,92000,0,2000
45678,3,127000,78000,26000,22000
45679,0,35000,35000,0,0
45680,1,58000,52000,0,6000
45681,1,47000,47000,0,0
45682,6,332000,157000,160000,15000
45683,5,320000,160000,160000,0
45684,13,78000,63000,15000,0
45685,2,210000,170000,0,40000
45686,0,130000,105000,15000,10000
45687,2,220000,150000,40000,30000
45688,1,180000,135000,10000,40000
45689,0,120000,120000,3000,0
45690,2,82000,68000,0,15000
45691,0,59000,40000,13000,7000
45692,8,130000,130000,0,0
45693,2,73000,73000,0,0
45694,0,165000,116000,22000,27000
45695,2,109000,93000,10000,10000
45696,0,173000,150000,8000,15000
45697,23,121000,105000,0,16000
45698,2,100000,95000,0,5000
45699,0,82000,78000,0,4000
45700,0,294000,170000,98000,26000
45701,1,106000,82000,3000,20000
45702,4,400000,250000,75000,75000
45703,2,288000,175000,96000,18000
45704,3,142000,129000,0,13000
45705,4,202000,170000,12000,20000
45706,1,170000,118000,40000,12000
45707,1,91000,91000,0,3000
45708,3,43000,43000,0,0
45709,2,212000,200000,10000,2000
45710,3,150000,120000,20000,10000
45711,3,264000,169000,70000,25000
45712,8,437000,202000,195000,40000
45713,4,79000,79000,0,0
45714,2,125000,111000,8000,6000
45715,3,230000,180000,50000,0
45716,5,134000,81000,53000,1000
45717,7,189000,118000,25000,47000
45718,11,201000,149000,30000,22000
45719,0,150000,135000,0,15000
45720,15,362000,202000,100000,60000
45721,6,320000,160000,160000,0
45722,3,275000,200000,60000,15000
45723,2,100000,85000,0,15000
45724,2,150000,123000,19000,8000
45725,1,244000,146000,54000,44000
45726,4,44000,44000,0,4000
45727,0,77000,74000,0,3000
45728,0,170000,124000,30000,12000
45729,12,460000,220000,160000,80000
45730,12,281000,187000,50000,44000
45731,6,560000,235000,270000,55000
45732,0,380000,200000,150000,30000
45733,0,306000,187000,90000,30000
45734,2,169000,139000,15000,15000
45735,0,165000,165000,0,0
45736,6,230000,180000,5000,45000
45737,3,200000,157000,25000,18000
45738,0,613000,240000,325000,48000
45739,4,177000,159000,10000,8000
45740,1,180000,140000,30000,10000
45741,4,200000,148000,0,52000
45742,2,220000,148000,42000,30000
45743,4,88000,75000,3000,10000
45744,0,150000,116000,22000,13000
45745,0,107000,100000,0,7000
45746,5,320000,160000,160000,0
45747,0,144000,112000,20000,12000
45748,1,236000,155000,40000,41000
45749,3,190000,168000,0,22000
45750,5,135000,125000,0,10000
45751,0,320000,225000,61000,34000
45752,3,290000,223000,67000,0
45753,0,95000,95000,0,0
45754,0,217000,149000,38000,30000
45755,2,170000,150000,10000,10000
45756,6,252000,154000,98000,0
45757,6,113000,110000,0,3000
45758,3,23000,23000,0,1000
45759,2,150000,110000,0,40000
45760,4,550000,160000,390000,0
45761,0,202000,120000,70000,12000
45762,2,98000,95000,3000,0
45763,0,130000,125000,0,7000
45764,7,389000,220000,125000,44000
45765,2,265000,168000,80000,17000
45766,0,230000,130000,70000,30000
45767,5,166000,135000,15000,16000
45768,0,75000,72000,0,4000
45769,2,395000,220000,175000,0
45770,0,215000,165000,50000,0
45771,6,520000,210000,280000,30000
45772,1,140000,105000,25000,10000
45773,3,115000,78000,37000,0
45774,0,175000,82000,82000,12000
45775,0,361000,210000,121000,30000
45776,1,25000,19000,7000,1000
45777,1,87000,80000,0,7000
45778,0,33000,23000,10000,0
45779,5,96000,75000,6000,15000
45780,1,68000,58000,5000,5000
45781,2,126000,110000,0,16000
45782,6,78000,78000,0,0
45783,2,300000,200000,70000,30000
45784,3,145000,120000,9000,16000
45785,0,108000,90000,8000,10000
45786,1,240000,155000,15000,70000
45787,1,212000,152000,50000,10000
45788,0,102000,74000,0,28000
45789,5,160000,140000,10000,10000
45790,4,173000,133000,40000,0
45791,5,135000,135000,0,0
45792,1,29000,28000,0,0
45793,2,42000,37000,5000,0
45794,0,130000,120000,10000,0
45795,2,106000,96000,0,7000
45796,0,200000,140000,40000,20000
45797,2,198000,184000,0,14000
45798,0,411000,205000,175000,31000
45799,0,276000,175000,71000,30000
45800,0,442000,216000,193000,32000
45801,0,300000,210000,90000,0
45802,0,128000,101000,11000,16000
45803,0,90000,85000,0,5000
45804,2,440000,191000,220000,29000
45805,1,428000,215000,180000,33000
45806,3,700000,225000,420000,56000
45807,14,103000,92000,0,11000
45808,4,200000,120000,80000,0
45809,2,260000,162000,80000,18000
45810,4,220000,134000,52000,30000
45811,2,808000,240000,520000,48000
45812,0,372000,194000,149000,30000
45813,4,187000,167000,20000,0
45814,2,695000,190000,500000,0
45815,1,230000,165000,40000,25000
45816,0,203000,155000,24000,19000
45817,2,239000,145000,70000,24000
45818,3,150000,150000,0,0
45819,1,280000,150000,100000,30000
45820,4,180000,150000,0,30000
45821,9,162000,107000,40000,15000
45822,2,257000,175000,64000,18000
45823,3,520000,260000,260000,0
45824,3,231000,166000,52000,13000
45825,0,180000,137000,27000,19000
45826,0,109000,102000,4000,3000
45827,4,135000,135000,0,0
45828,0,139000,118000,10000,12000
45829,3,380000,180000,200000,0
45830,0,63000,52000,3000,8000
45831,1,163000,125000,26000,13000
45832,0,260000,200000,55000,5000
45833,0,280000,190000,72000,19000
45834,1,480000,210000,239000,31000
45835,1,330000,170000,160000,0
45836,9,300000,175000,100000,25000
45837,8,113000,109000,0,4000
45838,6,359000,209000,150000,0
45839,1,323000,193000,100000,30000
45840,1,157000,146000,0,12000
45841,1,90000,90000,0,1000
45842,8,195000,170000,0,25000
45843,7,368000,228000,120000,20000
45844,0,302000,200000,72000,30000
45845,5,195000,95000,0,95000
45846,6,340000,264000,0,76000
45847,8,612000,215000,345000,52000
45848,7,120000,120000,0,0
45849,1,235000,175000,0,60000
45850,5,200000,140000,60000,0
45851,3,173000,131000,10000,32000
45852,1,137000,105000,8000,24000
45853,2,74000,68000,0,6000
45854,0,170000,120000,30000,20000
45855,1,149000,124000,13000,12000
45856,2,218000,140000,54000,25000
45857,6,263000,157000,62000,44000
45858,3,155000,145000,10000,0
45859,0,290000,200000,50000,40000
45860,4,94000,84000,0,10000
45861,2,193000,150000,25000,18000
45862,1,120000,105000,0,15000
45863,0,295000,168000,102000,25000
45864,0,255000,170000,50000,35000
45865,2,372000,245000,0,127000
45866,0,363000,145000,118000,99000
45867,2,201000,141000,60000,0
45868,0,237000,149000,50000,38000
45869,11,460000,230000,200000,30000
45870,1,240000,185000,18000,37000
45871,3,965000,260000,640000,65000
45872,5,362000,194000,138000,30000
45873,1,119000,100000,19000,0
45874,2,75000,73000,2000,0
45875,1,310000,186000,96000,28000
45876,0,480000,195000,245000,40000
45877,0,103000,103000,0,0
45878,4,360000,160000,200000,0
45879,4,27000,25000,0,2000
45880,1,160000,160000,0,0
45881,4,331000,181000,128000,23000
45882,2,68000,50000,0,18000
45883,0,138000,118000,10000,10000
45884,3,75000,47000,21000,7000
45885,0,187000,100000,40000,47000
45886,3,325000,190000,100000,35000
45887,1,256000,165000,75000,16000
45888,3,150000,135000,3000,14000
45889,1,288000,186000,75000,28000
45890,3,178000,144000,34000,0
45891,1,81000,70000,10000,0
45892,1,277000,227000,50000,0
45893,0,124000,110000,14000,0
45894,0,299000,160000,99000,40000
45895,2,200000,200000,0,0
45896,2,165000,115000,34000,16000
45897,8,176000,160000,0,16000
45898,1,80000,75000,0,5000
45899,12,133000,126000,0,7000
45900,0,60000,58000,0,2000
45901,1,110000,96000,7000,7000
45902,3,303000,173000,113000,17000
45903,2,40000,40000,0,0
45904,0,178000,151000,0,27000
45905,2,47000,33000,0,14000
45906,5,155000,128000,0,27000
45907,1,110000,102000,0,10000
45908,1,103000,82000,12000,10000
45909,0,181000,132000,29000,20000
45910,0,79000,70000,0,9000
45911,6,135000,125000,0,10000
45912,2,38000,32000,6000,0
45913,6,255000,196000,0,59000
45914,1,87000,77000,0,10000
45915,8,250000,160000,75000,13000
45916,2,90000,47000,39000,4000
45917,4,238000,136000,102000,0
45918,4,204000,189000,15000,0
45919,2,166000,148000,0,18000
45920,3,133000,133000,0,0
45921,1,41000,41000,0,0
45922,7,175000,125000,13000,37000
45923,0,314000,165000,124000,25000
45924,1,183000,150000,33000,0
45925,1,241000,161000,80000,0
45926,3,344000,160000,168000,16000
45927,0,88000,77000,0,8000
45928,1,160000,135000,18000,7000
45929,7,171000,135000,15000,21000
45930,3,83000,83000,0,0
45931,0,77000,43000,28000,6000
45932,3,88000,86000,0,2000
45933,0,269000,123000,74000,72000
45934,4,246000,192000,35000,20000
45935,10,307000,166000,141000,0
45936,1,305000,180000,125000,0
45937,0,184000,156000,24000,4000
45938,1,467000,160000,307000,0
45939,1,209000,193000,16000,0
45940,6,116000,116000,0,0
45941,2,200000,160000,0,40000
45942,1,305000,162000,121000,20000
45943,0,447000,245000,140000,62000
45944,0,230000,195000,30000,5000
45945,2,99000,86000,0,13000
45946,4,209000,160000,49000,0
45947,5,158000,125000,18000,15000
45948,1,650000,400000,250000,0
45949,6,192000,171000,0,22000
45950,7,209000,175000,8000,26000
45951,0,100000,95000,0,5000
45952,5,293000,160000,133000,0
45953,4,265000,170000,80000,15000
45954,2,402000,177000,226000,0
45955,4,207000,165000,20000,22000
45956,4,500000,275000,150000,75000
45957,1,136000,116000,14000,6000
45958,0,166000,125000,8000,36000
45959,3,125000,120000,0,5000
45960,3,87000,58000,20000,9000
45961,5,264000,200000,44000,20000
45962,1,68000,68000,0,0
45963,2,105000,98000,0,7000
45964,3,125000,112000,0,10000
45965,6,163000,159000,0,3000
45966,2,243000,176000,40000,27000
45967,1,335000,184000,78000,73000
45968,2,159000,126000,20000,13000
45969,2,51000,36000,0,14000
45970,15,169000,149000,7000,13000
45971,2,189000,130000,40000,19000
45972,0,137000,103000,19000,15000
45973,3,165000,135000,12000,15000
45974,1,155000,145000,0,10000
45975,2,135000,115000,5000,15000
45976,0,148000,130000,8000,10000
45977,2,137000,115000,10000,12000
45978,0,233000,163000,60000,10000
45979,1,170000,145000,25000,0
45980,1,120000,95000,0,25000
45981,4,239000,151000,70000,18000
45982,0,72000,72000,0,0
45983,3,250000,150000,100000,0
45984,2,132000,120000,5000,3000
45985,3,385000,152000,225000,8000
45986,6,117000,117000,0,0
45987,0,163000,130000,13000,21000
45988,0,175000,112000,40000,20000
45989,4,344000,224000,75000,45000
45990,2,118000,100000,9000,9000
45991,0,341000,210000,131000,0
45992,1,80000,80000,0,0
45993,7,281000,220000,0,61000
45994,4,210000,145000,50000,15000
45995,3,190000,140000,50000,0
45996,3,370000,180000,140000,50000
45997,1,60000,42000,14000,4000
45998,5,600000,243000,300000,55000
45999,2,240000,175000,30000,35000
46000,2,163000,101000,60000,2000
46001,0,100000,100000,0,0
46002,0,200000,160000,5000,40000
46003,0,310000,180000,88000,42000
46004,0,11000,10000,0,1000
46005,0,199000,160000,23000,16000
46006,6,28000,22000,4000,2000
46007,13,659000,232000,366000,61000
46008,0,115000,110000,0,5000
46009,0,211000,137000,60000,14000
46010,0,218000,180000,38000,0
46011,0,381000,201000,180000,0
46012,0,180000,110000,40000,30000
46013,16,177000,177000,0,0
46014,3,400000,250000,20000,130000
46015,1,313000,210000,60000,42000
46016,1,198000,160000,5000,30000
46017,2,125000,125000,0,0
46018,5,130000,130000,0,0
46019,9,637000,185000,452000,0
46020,3,150000,111000,20000,19000
46021,4,352000,185000,144000,23000
46022,1,85000,82000,0,3000
46023,0,124000,87000,38000,0
46024,0,109000,90000,10000,9000
46025,0,442000,216000,193000,32000
46026,1,226000,160000,50000,16000
46027,3,78000,78000,0,0
46028,3,305000,190000,75000,40000
46029,2,136000,102000,24000,10000
46030,1,184000,135000,30000,14000
46031,0,84000,80000,0,4000
46032,0,220000,170000,16000,34000
46033,1,153000,116000,21000,16000
46034,10,190000,144000,25000,21000
46035,0,330000,190000,110000,30000
46036,7,92000,81000,0,11000
46037,1,91000,83000,0,8000
46038,0,245000,175000,55000,15000
46039,2,228000,146000,53000,29000
46040,3,285000,145000,140000,0
46041,6,230000,155000,50000,30000
46042,0,90000,80000,0,10000
46043,4,161000,116000,40000,5000
46044,3,163000,145000,7000,11000
46045,1,88000,80000,0,7000
46046,1,278000,162000,105000,16000
46047,0,138000,98000,35000,5000
46048,1,264000,215000,49000,0
46049,7,160000,150000,0,10000
46050,1,195000,164000,15000,16000
46051,3,187000,125000,50000,13000
46052,4,129000,112000,6000,11000
46053,0,394000,198000,151000,45000
46054,15,332000,174000,120000,38000
46055,5,160000,100000,50000,10000
46056,9,112000,92000,0,20000
46057,1,115000,110000,0,5000
46058,6,188000,144000,44000,0
46059,0,210000,170000,40000,0
46060,0,213000,140000,35000,38000
46061,7,134000,134000,0,5000
46062,0,314000,180000,107000,27000
46063,2,110000,105000,0,5000
46064,0,312000,209000,78000,25000
46065,3,131000,98000,34000,0
46066,2,130000,105000,17000,9000
46067,4,225000,158000,67000,0
46068,6,165000,158000,0,12000
46069,1,155000,115000,23000,17000
46070,0,385000,210000,150000,25000
46071,3,168000,137000,11000,20000
46072,0,594000,245000,300000,49000
46073,0,337000,155000,112000,70000
46074,0,220000,155000,50000,15000
46075,10,270000,185000,50000,35000
46076,3,200000,153000,20000,27000
46077,5,237000,190000,9000,38000
46078,0,182000,137000,30000,15000
46079,0,223000,150000,58000,15000
46080,14,590000,245000,210000,135000
46081,0,90000,72000,5000,13000
46082,3,182000,145000,15000,22000
46083,6,628000,235000,333000,60000
46084,0,173000,130000,23000,20000
46085,9,500000,200000,300000,3000
46086,10,232000,152000,55000,30000
46087,0,158000,140000,18000,0
46088,7,320000,228000,10000,82000
46089,2,332000,192000,100000,40000
46090,0,85000,85000,0,0
46091,1,156000,121000,24000,11000
46092,1,270000,152000,80000,38000
46093,1,350000,175000,125000,50000
46094,0,140000,115000,17000,9000
46095,3,199000,160000,20000,19000
46096,3,138000,128000,0,10000
46097,0,140000,105000,19000,16000
46098,10,430000,150000,280000,0
46099,5,145000,99000,40000,6000
46100,3,140000,110000,30000,0
46101,5,167000,137000,15000,15000
46102,4,150000,130000,7000,13000
46103,0,288000,200000,38000,50000
46104,0,650000,650000,0,0
46105,0,298000,173000,100000,26000
46106,1,500000,220000,238000,44000
46107,3,81000,75000,0,6000
46108,6,93000,93000,0,0
46109,4,200000,145000,25000,30000
46110,2,139000,120000,16000,3000
46111,2,91000,83000,0,8000
46112,0,150000,120000,0,30000
46113,0,212000,141000,50000,21000
46114,0,295000,200000,40000,55000
46115,2,15000,15000,0,0
46116,0,63000,51000,5000,8000
46117,3,160000,140000,10000,10000
46118,7,520000,265000,200000,50000
46119,4,107000,93000,0,14000
46120,2,99000,85000,15000,0
46121,0,370000,195000,175000,0
46122,2,218000,168000,25000,25000
46123,4,222000,175000,24000,23000
46124,1,147000,112000,20000,15000
46125,2,590000,230000,325000,35000
46126,1,260000,158000,0,102000
46127,1,69000,65000,0,4000
46128,3,126000,114000,0,12000
46129,5,290000,200000,40000,50000
46130,1,129000,117000,0,12000
46131,1,89000,78000,3000,7000
46132,4,173000,150000,0,23000
46133,14,270000,190000,4000,80000
46134,3,265000,170000,80000,15000
46135,1,170000,145000,0,25000
46136,4,148000,123000,0,24000
46137,1,100000,65000,25000,10000
46138,8,328000,174000,114000,40000
46139,0,387000,195000,163000,29000
46140,0,345000,179000,110000,56000
46141,0,730000,245000,445000,40000
46142,2,240000,150000,70000,25000
46143,2,89000,84000,0,5000
46144,0,140000,112000,5000,26000
46145,3,451000,240000,175000,36000
46146,0,280000,170000,110000,0
46147,4,1052000,246000,756000,50000
46148,2,50000,50000,0,1000
46149,14,240000,150000,50000,40000
46150,0,190000,135000,55000,0
46151,0,140000,140000,0,0
46152,10,400000,160000,240000,0
46153,10,245000,175000,30000,40000
46154,2,95000,75000,12000,8000
46155,2,95000,95000,0,0
46156,3,180000,100000,80000,0
46157,9,47000,28000,19000,0
46158,0,150000,130000,0,20000
46159,1,106000,96000,0,10000
46160,2,270000,160000,75000,38000
46161,1,142000,135000,0,12000
46162,1,119000,109000,0,10000
46163,2,123000,121000,0,2000
46164,0,137000,98000,9000,30000
46165,1,126000,110000,6000,10000
46166,4,110000,100000,0,10000
46167,6,157000,152000,0,5000
46168,0,187000,137000,30000,20000
46169,9,200000,180000,20000,0
46170,4,85000,85000,0,0
46171,2,180000,175000,0,5000
46172,0,368000,205000,133000,31000
46173,6,250000,160000,90000,0
46174,0,135000,115000,20000,0
46175,3,251000,175000,33000,43000
46176,0,81000,77000,0,4000
46177,1,655000,210000,25000,420000
46178,0,359000,195000,125000,39000
46179,6,125000,125000,0,0
46180,6,196000,165000,0,31000
46181,5,135000,116000,8000,11000
46182,4,220000,190000,0,29000
46183,0,276000,175000,48000,53000
46184,2,95000,85000,0,10000
46185,0,167000,118000,19000,30000
46186,7,340000,160000,180000,0
46187,1,270000,160000,90000,20000
46188,0,203000,150000,38000,15000
46189,0,209000,160000,19000,30000
46190,0,125000,105000,20000,0
46191,1,202000,142000,30000,25000
46192,0,414000,220000,150000,44000
46193,4,131000,109000,10000,13000
46194,0,195000,180000,0,15000
46195,5,107000,91000,8000,9000
46196,2,150000,135000,0,15000
46197,1,384000,204000,150000,30000
46198,0,112000,111000,0,1000
46199,4,270000,155000,100000,15000
46200,0,165000,135000,10000,20000
46201,3,251000,170000,55000,26000
46202,3,235000,160000,75000,0
46203,8,360000,160000,200000,0
46204,3,330000,200000,100000,30000
46205,3,154000,106000,38000,11000
46206,0,75000,75000,0,0
46207,4,200000,144000,56000,0
46208,3,42000,42000,0,0
46209,1,330000,215000,115000,0
46210,5,170000,155000,0,15000
46211,3,179000,135000,30000,15000
46212,4,740000,270000,400000,70000
46213,6,225000,165000,0,60000
46214,2,92000,90000,0,2000
46215,2,92000,92000,0,0
46216,1,221000,160000,32000,29000
46217,18,216000,162000,16000,38000
46218,0,650000,243000,383000,24000
46219,0,377000,197000,150000,30000
46220,8,180000,145000,22000,13000
46221,3,855000,245000,560000,50000
46222,2,100000,90000,9000,1000
46223,2,82000,80000,2000,0
46224,2,90000,85000,4000,1000
46225,5,238000,140000,98000,0
46226,1,350000,240000,110000,0
46227,5,140000,100000,20000,20000
46228,0,189000,155000,0,34000
